Suite,Rows,State,Planner,work_mem,Query,Variant,n,Execution median ms,95% CI ms,p95 ms,CV,Speedup vs seq,Access,Planning median ms,Plan+execution median ms
documents,200000,clean,default,64MB,ts_phrase,roaring,3,32.481,31.782–32.973,32.924,1.8%,—,Seq Scan (fallback),0.043,32.523
documents,200000,clean,default,64MB,ts_phrase,roaring_bitmap,3,31.397,30.905–33.593,33.373,4.5%,—,Seq Scan (fallback),0.044,31.448
documents,200000,clean,default,64MB,ts_prefix,gin,3,1.552,1.535–1.755,1.735,7.6%,—,"Bitmap Heap Scan, Bitmap Index Scan",0.048,1.614
documents,200000,clean,default,64MB,ts_prefix,roaring,3,25.077,24.719–25.108,25.105,0.9%,—,Seq Scan (fallback),0.045,25.123
documents,200000,clean,default,64MB,ts_prefix,roaring_bitmap,3,26.137,25.828–26.426,26.397,1.1%,—,Seq Scan (fallback),0.046,26.183
documents,200000,clean,default,64MB,ts_rare,gin,3,0.036,0.034–0.042,0.041,11.2%,—,"Bitmap Heap Scan, Bitmap Index Scan",0.045,0.081
documents,200000,clean,default,64MB,ts_rare,roaring,3,0.015,0.013–0.018,0.018,16.4%,—,LionCount,0.070,0.085
documents,200000,clean,default,64MB,ts_rare,roaring_bitmap,3,0.039,0.039–0.045,0.044,8.4%,—,"Bitmap Heap Scan, Bitmap Index Scan",0.049,0.089
documents,200000,clean,default,64MB,ts_tree,gin,3,3.557,3.414–3.613,3.607,2.9%,—,"Bitmap Heap Scan, Bitmap Index Scan",0.045,3.600
documents,200000,clean,default,64MB,ts_tree,roaring,3,0.474,0.445–0.484,0.483,4.3%,—,LionCount,0.062,0.536
documents,200000,clean,default,64MB,ts_tree,roaring_bitmap,3,0.743,0.716–0.758,0.756,2.9%,—,"Bitmap Heap Scan, Bitmap Index Scan",0.046,0.792
scalar,1000000,after_maintenance,default,64MB,and2,btree,3,3.024,2.935–3.505,3.457,9.7%,—,"Bitmap Heap Scan, Bitmap Index Scan",0.041,3.065
scalar,1000000,after_maintenance,default,64MB,and2,gin,3,31.513,31.313–33.872,33.636,4.4%,—,"Bitmap Heap Scan, Bitmap Index Scan",0.050,31.563
scalar,1000000,after_maintenance,default,64MB,and2,roaring,3,0.356,0.350–0.367,0.366,2.4%,—,LionCount,0.051,0.415
scalar,1000000,after_maintenance,default,64MB,and2,roaring_bitmap,3,6.623,5.896–6.826,6.806,7.6%,—,"Bitmap Heap Scan, Bitmap Index Scan",0.069,6.692
scalar,1000000,after_maintenance,default,64MB,eq_c200_17,btree,3,0.345,0.325–0.487,0.473,22.9%,—,Index Only Scan,0.033,0.378
scalar,1000000,after_maintenance,default,64MB,eq_c200_17,gin,3,3.177,2.829–3.301,3.289,7.9%,—,"Bitmap Heap Scan, Bitmap Index Scan",0.036,3.243
scalar,1000000,after_maintenance,default,64MB,eq_c200_17,roaring,3,0.029,0.029–0.029,0.029,0.0%,—,LionCount,0.041,0.070
scalar,1000000,after_maintenance,default,64MB,eq_c200_17,roaring_bitmap,3,2.497,2.496–2.925,2.882,9.4%,—,"Bitmap Heap Scan, Bitmap Index Scan",0.034,2.530
scalar,1000000,after_maintenance,default,64MB,group_c200,btree,3,78.653,77.185–79.422,79.345,1.4%,—,Index Only Scan,0.036,78.712
scalar,1000000,after_maintenance,default,64MB,group_c200,gin,3,144.210,139.897–144.748,144.694,1.9%,—,Seq Scan (fallback),0.032,144.247
scalar,1000000,after_maintenance,default,64MB,group_c200,roaring,3,3.887,3.679–3.969,3.961,3.9%,—,LionCount,0.036,3.923
scalar,1000000,after_maintenance,default,64MB,group_c200,roaring_bitmap,3,143.112,142.943–143.809,143.739,0.3%,—,Seq Scan (fallback),0.033,143.147
scalar,1000000,after_maintenance,default,64MB,is_null,btree,3,6.120,5.911–6.475,6.439,4.6%,—,Index Only Scan,0.026,6.150
scalar,1000000,after_maintenance,default,64MB,is_null,gin,3,57.280,57.175–58.285,58.184,1.1%,—,Seq Scan (fallback),0.047,57.327
scalar,1000000,after_maintenance,default,64MB,is_null,roaring,3,0.090,0.088–0.090,0.090,1.3%,—,LionCount,0.035,0.125
scalar,1000000,after_maintenance,default,64MB,is_null,roaring_bitmap,3,22.877,20.334–23.234,23.198,7.1%,—,"Bitmap Heap Scan, Bitmap Index Scan",0.028,22.928
scalar,1000000,clean,default,64MB,and2,btree,3,2.619,2.615–2.789,2.772,3.7%,—,"Bitmap Heap Scan, Bitmap Index Scan",0.041,2.657
scalar,1000000,clean,default,64MB,and2,gin,3,31.742,31.598–35.603,35.217,6.9%,—,"Bitmap Heap Scan, Bitmap Index Scan",0.047,31.780
scalar,1000000,clean,default,64MB,and2,roaring,3,0.362,0.341–0.366,0.366,3.8%,—,LionCount,0.047,0.409
scalar,1000000,clean,default,64MB,and2,roaring_bitmap,3,6.301,6.202–6.479,6.461,2.2%,—,"Bitmap Heap Scan, Bitmap Index Scan",0.040,6.341
scalar,1000000,clean,default,64MB,and3_selective,btree,3,0.323,0.311–0.335,0.334,3.7%,—,"Bitmap Heap Scan, Bitmap Index Scan",0.042,0.365
scalar,1000000,clean,default,64MB,and3_selective,gin,3,0.542,0.536–0.546,0.546,0.9%,—,"Bitmap Heap Scan, Bitmap Index Scan",0.048,0.592
scalar,1000000,clean,default,64MB,and3_selective,roaring,3,0.313,0.309–0.336,0.334,4.6%,—,"Bitmap Heap Scan, Bitmap Index Scan",0.054,0.390
scalar,1000000,clean,default,64MB,and3_selective,roaring_bitmap,3,0.327,0.307–0.330,0.330,3.9%,—,"Bitmap Heap Scan, Bitmap Index Scan",0.044,0.372
scalar,1000000,clean,default,64MB,eq_c1m_12345,btree,3,0.020,0.017–0.023,0.023,15.0%,—,Index Only Scan,0.034,0.054
scalar,1000000,clean,default,64MB,eq_c1m_12345,gin,3,0.030,0.028–0.034,0.034,10.0%,—,"Bitmap Heap Scan, Bitmap Index Scan",0.055,0.085
scalar,1000000,clean,default,64MB,eq_c1m_12345,roaring,3,0.014,0.011–0.016,0.016,18.4%,—,LionCount,0.045,0.059
scalar,1000000,clean,default,64MB,eq_c1m_12345,roaring_bitmap,3,0.022,0.022–0.023,0.023,2.6%,—,"Bitmap Heap Scan, Bitmap Index Scan",0.031,0.053
scalar,1000000,clean,default,64MB,eq_c200_17,btree,3,0.334,0.320–0.360,0.357,6.0%,—,Index Only Scan,0.038,0.392
scalar,1000000,clean,default,64MB,eq_c200_17,gin,3,3.095,2.853–3.296,3.276,7.2%,—,"Bitmap Heap Scan, Bitmap Index Scan",0.035,3.134
scalar,1000000,clean,default,64MB,eq_c200_17,roaring,3,0.028,0.027–0.029,0.029,3.6%,—,LionCount,0.036,0.064
scalar,1000000,clean,default,64MB,eq_c200_17,roaring_bitmap,3,2.771,2.607–2.833,2.827,4.3%,—,"Bitmap Heap Scan, Bitmap Index Scan",0.033,2.804
scalar,1000000,clean,default,64MB,eq_c20k_123,btree,3,0.020,0.019–0.020,0.020,2.9%,—,Index Only Scan,0.033,0.052
scalar,1000000,clean,default,64MB,eq_c20k_123,gin,3,0.056,0.053–0.057,0.057,3.8%,—,"Bitmap Heap Scan, Bitmap Index Scan",0.042,0.099
scalar,1000000,clean,default,64MB,eq_c20k_123,roaring,3,0.013,0.013–0.014,0.014,4.3%,—,LionCount,0.042,0.056
scalar,1000000,clean,default,64MB,eq_c20k_123,roaring_bitmap,3,0.056,0.047–0.058,0.058,10.9%,—,"Bitmap Heap Scan, Bitmap Index Scan",0.034,0.085
scalar,1000000,clean,default,64MB,eq_c2_0,btree,3,30.464,30.402–30.782,30.750,0.7%,—,Index Only Scan,0.031,30.494
scalar,1000000,clean,default,64MB,eq_c2_0,gin,3,80.748,79.440–80.849,80.839,1.0%,—,"Bitmap Heap Scan, Bitmap Index Scan",0.035,80.785
scalar,1000000,clean,default,64MB,eq_c2_0,roaring,3,0.350,0.347–0.367,0.365,3.0%,—,LionCount,0.040,0.390
scalar,1000000,clean,default,64MB,eq_c2_0,roaring_bitmap,3,56.216,55.626–58.033,57.851,2.2%,—,"Bitmap Heap Scan, Bitmap Index Scan",0.031,56.257
scalar,1000000,clean,default,64MB,eq_skew_0,btree,3,54.758,54.726–57.088,56.855,2.4%,—,Index Only Scan,0.029,54.787
scalar,1000000,clean,default,64MB,eq_skew_0,gin,3,81.162,80.910–82.046,81.958,0.7%,—,Seq Scan (fallback),0.036,81.198
scalar,1000000,clean,default,64MB,eq_skew_0,roaring,3,0.162,0.150–0.164,0.164,4.8%,—,LionCount,0.038,0.199
scalar,1000000,clean,default,64MB,eq_skew_0,roaring_bitmap,3,83.454,83.245–84.168,84.097,0.6%,—,Seq Scan (fallback),0.033,83.500
scalar,1000000,clean,default,64MB,eq_skew_17,btree,3,0.025,0.023–0.026,0.026,6.2%,—,Index Only Scan,0.034,0.059
scalar,1000000,clean,default,64MB,eq_skew_17,gin,3,0.106,0.090–0.131,0.129,19.0%,—,"Bitmap Heap Scan, Bitmap Index Scan",0.048,0.154
scalar,1000000,clean,default,64MB,eq_skew_17,roaring,3,0.015,0.012–0.018,0.018,20.0%,—,LionCount,0.037,0.055
scalar,1000000,clean,default,64MB,eq_skew_17,roaring_bitmap,3,0.095,0.088–0.100,0.100,6.4%,—,"Bitmap Heap Scan, Bitmap Index Scan",0.033,0.128
scalar,1000000,clean,default,64MB,fetch_medium,btree,3,3.445,3.014–3.944,3.894,13.4%,—,"Bitmap Heap Scan, Bitmap Index Scan",0.039,3.484
scalar,1000000,clean,default,64MB,fetch_medium,gin,3,3.482,2.999–3.545,3.539,8.9%,—,"Bitmap Heap Scan, Bitmap Index Scan",0.040,3.536
scalar,1000000,clean,default,64MB,fetch_medium,roaring,3,3.053,2.855–3.406,3.371,9.0%,—,"Bitmap Heap Scan, Bitmap Index Scan",0.037,3.090
scalar,1000000,clean,default,64MB,fetch_medium,roaring_bitmap,3,2.856,2.791–3.097,3.073,5.5%,—,"Bitmap Heap Scan, Bitmap Index Scan",0.037,2.893
scalar,1000000,clean,default,64MB,group_c2,btree,3,80.094,78.995–82.608,82.357,2.3%,—,Index Only Scan,0.038,80.132
scalar,1000000,clean,default,64MB,group_c2,gin,3,114.984,114.582–117.983,117.683,1.6%,—,Seq Scan (fallback),0.033,115.027
scalar,1000000,clean,default,64MB,group_c2,roaring,3,0.679,0.672–0.701,0.699,2.2%,—,LionCount,0.033,0.710
scalar,1000000,clean,default,64MB,group_c2,roaring_bitmap,3,113.342,112.000–113.569,113.546,0.8%,—,Seq Scan (fallback),0.032,113.374
scalar,1000000,clean,default,64MB,group_c200,btree,3,79.972,77.984–81.438,81.291,2.2%,—,Index Only Scan,0.035,80.006
scalar,1000000,clean,default,64MB,group_c200,gin,3,139.114,138.482–140.135,140.033,0.6%,—,Seq Scan (fallback),0.032,139.145
scalar,1000000,clean,default,64MB,group_c200,roaring,3,3.648,3.612–3.725,3.717,1.6%,—,LionCount,0.036,3.687
scalar,1000000,clean,default,64MB,group_c200,roaring_bitmap,3,136.107,135.242–139.800,139.431,1.8%,—,Seq Scan (fallback),0.035,136.142
scalar,1000000,clean,default,64MB,group_filtered,btree,3,3.427,2.950–4.041,3.980,15.7%,—,"Bitmap Heap Scan, Bitmap Index Scan",0.051,3.479
scalar,1000000,clean,default,64MB,group_filtered,gin,3,3.633,3.183–3.681,3.676,7.9%,—,"Bitmap Heap Scan, Bitmap Index Scan",0.058,3.677
scalar,1000000,clean,default,64MB,group_filtered,roaring,3,2.730,2.654–2.776,2.771,2.3%,—,LionCount,0.045,2.781
scalar,1000000,clean,default,64MB,group_filtered,roaring_bitmap,3,3.284,2.980–3.363,3.355,6.3%,—,"Bitmap Heap Scan, Bitmap Index Scan",0.042,3.326
scalar,1000000,clean,default,64MB,in_and,btree,3,6.445,6.348–6.508,6.502,1.3%,—,"Bitmap Heap Scan, Bitmap Index Scan",0.047,6.495
scalar,1000000,clean,default,64MB,in_and,gin,3,13.753,13.500–13.904,13.889,1.5%,—,"Bitmap Heap Scan, Bitmap Index Scan",0.047,13.800
scalar,1000000,clean,default,64MB,in_and,roaring,3,1.976,1.941–1.998,1.996,1.5%,—,LionCount,0.057,2.032
scalar,1000000,clean,default,64MB,in_and,roaring_bitmap,3,5.869,5.748–6.054,6.035,2.6%,—,"Bitmap Heap Scan, Bitmap Index Scan",0.045,5.914
scalar,1000000,clean,default,64MB,in_c20k_10,btree,3,0.049,0.049–0.049,0.049,0.0%,—,Index Only Scan,0.044,0.093
scalar,1000000,clean,default,64MB,in_c20k_10,gin,3,0.417,0.306–0.590,0.573,32.7%,—,"Bitmap Heap Scan, Bitmap Index Scan",0.042,0.459
scalar,1000000,clean,default,64MB,in_c20k_10,roaring,3,0.026,0.026–0.027,0.027,2.2%,—,LionCount,0.046,0.073
scalar,1000000,clean,default,64MB,in_c20k_10,roaring_bitmap,3,0.367,0.317–0.376,0.375,9.0%,—,"Bitmap Heap Scan, Bitmap Index Scan",0.041,0.411
scalar,1000000,clean,default,64MB,in_c20k_1000,btree,3,3.327,3.059–3.569,3.545,7.7%,—,Index Only Scan,0.506,3.833
scalar,1000000,clean,default,64MB,in_c20k_1000,gin,3,18.954,18.574–19.110,19.094,1.5%,—,"Bitmap Heap Scan, Bitmap Index Scan",0.620,19.642
scalar,1000000,clean,default,64MB,in_c20k_1000,roaring,3,1.608,1.488–5.520,5.129,79.9%,—,LionCount,0.923,2.531
scalar,1000000,clean,default,64MB,in_c20k_1000,roaring_bitmap,3,16.436,15.769–16.615,16.597,2.7%,—,"Bitmap Heap Scan, Bitmap Index Scan",0.466,16.912
scalar,1000000,clean,default,64MB,is_null,btree,3,6.018,5.944–6.091,6.084,1.2%,—,Index Only Scan,0.030,6.047
scalar,1000000,clean,default,64MB,is_null,gin,3,56.352,55.643–58.680,58.447,2.8%,—,Seq Scan (fallback),0.041,56.387
scalar,1000000,clean,default,64MB,is_null,roaring,3,0.099,0.093–0.103,0.103,5.1%,—,LionCount,0.034,0.133
scalar,1000000,clean,default,64MB,is_null,roaring_bitmap,3,21.177,20.856–21.341,21.325,1.2%,—,"Bitmap Heap Scan, Bitmap Index Scan",0.031,21.204
scalar,1000000,clean,default,64MB,or_columns,btree,3,18.389,17.063–18.690,18.660,4.8%,—,"Bitmap Heap Scan, Bitmap Index Scan",0.037,18.426
scalar,1000000,clean,default,64MB,or_columns,gin,3,19.009,18.558–19.391,19.353,2.2%,—,"Bitmap Heap Scan, Bitmap Index Scan",0.057,19.072
scalar,1000000,clean,default,64MB,or_columns,roaring,3,0.232,0.226–0.240,0.239,3.0%,—,LionCount,0.051,0.285
scalar,1000000,clean,default,64MB,or_columns,roaring_bitmap,3,15.759,15.670–15.813,15.808,0.5%,—,"Bitmap Heap Scan, Bitmap Index Scan",0.043,15.805
scalar,1000000,clean,default,64MB,ordered_limit,btree,3,0.019,0.018–0.019,0.019,3.1%,—,Index Only Scan,0.051,0.070
scalar,1000000,clean,default,64MB,ordered_limit,gin,3,84.744,83.951–94.843,93.833,6.9%,—,Seq Scan (fallback),0.047,84.783
scalar,1000000,clean,default,64MB,ordered_limit,roaring,3,129.420,123.663–130.131,130.060,2.8%,—,Seq Scan (fallback),0.036,129.457
scalar,1000000,clean,default,64MB,ordered_limit,roaring_bitmap,3,86.765,86.101–90.486,90.114,2.7%,—,Seq Scan (fallback),0.043,86.808
scalar,1000000,clean,default,64MB,range_random,btree,3,0.304,0.301–0.307,0.307,1.0%,—,Index Only Scan,0.046,0.353
scalar,1000000,clean,default,64MB,range_random,gin,3,37.070,36.299–37.187,37.175,1.3%,—,"Bitmap Heap Scan, Bitmap Index Scan",0.041,37.111
scalar,1000000,clean,default,64MB,range_random,roaring,3,0.190,0.188–0.201,0.200,3.6%,—,LionCount,0.046,0.236
scalar,1000000,clean,default,64MB,range_random,roaring_bitmap,3,2.717,2.560–3.055,3.021,9.1%,—,"Bitmap Heap Scan, Bitmap Index Scan",0.039,2.756
scalar,1000000,dirty_scattered,default,64MB,and2,btree,3,3.242,2.770–4.000,3.924,18.6%,—,"Bitmap Heap Scan, Bitmap Index Scan",0.066,3.308
scalar,1000000,dirty_scattered,default,64MB,and2,gin,3,31.425,31.329–32.103,32.035,1.3%,—,"Bitmap Heap Scan, Bitmap Index Scan",0.064,31.489
scalar,1000000,dirty_scattered,default,64MB,and2,roaring,3,0.702,0.677–0.932,0.909,18.2%,—,LionCount,0.048,0.750
scalar,1000000,dirty_scattered,default,64MB,and2,roaring_bitmap,3,6.692,6.577–6.981,6.952,3.1%,—,"Bitmap Heap Scan, Bitmap Index Scan",0.071,6.778
scalar,1000000,dirty_scattered,default,64MB,eq_c200_17,btree,3,1.035,1.022–1.052,1.050,1.5%,—,Index Only Scan,0.040,1.077
scalar,1000000,dirty_scattered,default,64MB,eq_c200_17,gin,3,3.152,2.989–3.203,3.198,3.6%,—,"Bitmap Heap Scan, Bitmap Index Scan",0.053,3.205
scalar,1000000,dirty_scattered,default,64MB,eq_c200_17,roaring,3,0.584,0.567–0.686,0.676,10.5%,—,LionCount,0.040,0.624
scalar,1000000,dirty_scattered,default,64MB,eq_c200_17,roaring_bitmap,3,3.013,2.871–3.541,3.488,11.2%,—,"Bitmap Heap Scan, Bitmap Index Scan",0.036,3.049
scalar,1000000,dirty_scattered,default,64MB,eq_c2_0,btree,3,61.371,61.284–61.586,61.564,0.3%,—,"Bitmap Heap Scan, Bitmap Index Scan",0.035,61.406
scalar,1000000,dirty_scattered,default,64MB,eq_c2_0,gin,3,82.266,82.048–83.458,83.339,0.9%,—,"Bitmap Heap Scan, Bitmap Index Scan",0.036,82.306
scalar,1000000,dirty_scattered,default,64MB,eq_c2_0,roaring,3,12.980,12.300–14.891,14.700,10.0%,—,LionCount,0.037,13.017
scalar,1000000,dirty_scattered,default,64MB,eq_c2_0,roaring_bitmap,3,58.136,56.323–64.940,64.260,7.6%,—,"Bitmap Heap Scan, Bitmap Index Scan",0.034,58.169
scalar,1000000,dirty_scattered,default,64MB,group_c200,btree,3,142.978,141.814–145.367,145.128,1.3%,—,Seq Scan (fallback),0.041,143.035
scalar,1000000,dirty_scattered,default,64MB,group_c200,gin,3,142.157,141.124–147.839,147.271,2.5%,—,Seq Scan (fallback),0.042,142.207
scalar,1000000,dirty_scattered,default,64MB,group_c200,roaring,3,48.674,48.537–49.907,49.784,1.5%,—,LionCount,0.038,48.709
scalar,1000000,dirty_scattered,default,64MB,group_c200,roaring_bitmap,3,150.363,142.193–164.411,163.006,7.4%,—,Seq Scan (fallback),0.054,150.417
scalar,1000000,dirty_scattered,prefer_index,64MB,group_c200,btree,3,233.611,233.278–234.912,234.782,0.4%,—,Index Only Scan,0.057,233.668
scalar,1000000,dirty_scattered,prefer_index,64MB,group_c200,gin,3,149.812,145.530–150.067,150.042,1.7%,—,Seq Scan (fallback),0.048,149.858
scalar,1000000,dirty_scattered,prefer_index,64MB,group_c200,roaring,3,48.470,48.298–48.921,48.876,0.7%,—,LionCount,0.039,48.509
scalar,1000000,dirty_scattered,prefer_index,64MB,group_c200,roaring_bitmap,3,140.845,140.182–140.874,140.871,0.3%,—,Seq Scan (fallback),0.046,140.891
scalar,1000000,low_work_mem,prefer_index,64kB,eq_c2_0,btree,3,30.331,30.231–31.066,30.992,1.5%,—,Index Only Scan,0.033,30.364
scalar,1000000,low_work_mem,prefer_index,64kB,eq_c2_0,gin,3,116.746,115.819–124.160,123.419,3.8%,—,"Bitmap Heap Scan, Bitmap Index Scan",0.055,116.799
scalar,1000000,low_work_mem,prefer_index,64kB,eq_c2_0,roaring,3,0.353,0.331–0.356,0.356,3.9%,—,LionCount,0.039,0.392
scalar,1000000,low_work_mem,prefer_index,64kB,eq_c2_0,roaring_bitmap,3,92.070,91.111–92.901,92.818,1.0%,—,"Bitmap Heap Scan, Bitmap Index Scan",0.041,92.114
scalar,1000000,low_work_mem,prefer_index,64kB,fetch_medium,btree,3,2.306,1.782–2.682,2.644,20.0%,—,Index Scan,0.038,2.344
scalar,1000000,low_work_mem,prefer_index,64kB,fetch_medium,gin,3,14.747,14.737–15.211,15.165,1.8%,—,"Bitmap Heap Scan, Bitmap Index Scan",0.056,14.803
scalar,1000000,low_work_mem,prefer_index,64kB,fetch_medium,roaring,3,13.848,13.655–14.174,14.141,1.9%,—,"Bitmap Heap Scan, Bitmap Index Scan",0.038,13.884
scalar,1000000,low_work_mem,prefer_index,64kB,fetch_medium,roaring_bitmap,3,14.648,14.274–15.459,15.378,4.1%,—,"Bitmap Heap Scan, Bitmap Index Scan",0.058,14.775
scalar,1000000,low_work_mem,prefer_index,64kB,group_c200,btree,3,77.539,77.417–80.758,80.436,2.4%,—,Index Only Scan,0.037,77.576
scalar,1000000,low_work_mem,prefer_index,64kB,group_c200,gin,3,136.265,136.025–137.278,137.177,0.5%,—,Seq Scan (fallback),0.052,136.298
scalar,1000000,low_work_mem,prefer_index,64kB,group_c200,roaring,3,3.568,3.550–3.666,3.656,1.7%,—,LionCount,0.033,3.601
scalar,1000000,low_work_mem,prefer_index,64kB,group_c200,roaring_bitmap,3,135.331,134.598–136.284,136.189,0.6%,—,Seq Scan (fallback),0.040,135.371
scalar,1000000,low_work_mem,prefer_index,64kB,in_c20k_1000,btree,3,3.138,3.075–3.179,3.175,1.7%,—,Index Only Scan,0.472,3.651
scalar,1000000,low_work_mem,prefer_index,64kB,in_c20k_1000,gin,3,95.215,94.910–95.631,95.589,0.4%,—,"Bitmap Heap Scan, Bitmap Index Scan",0.652,95.858
scalar,1000000,low_work_mem,prefer_index,64kB,in_c20k_1000,roaring,3,1.519,1.479–1.597,1.589,3.9%,—,LionCount,0.875,2.372
scalar,1000000,low_work_mem,prefer_index,64kB,in_c20k_1000,roaring_bitmap,3,93.784,93.040–94.091,94.060,0.6%,—,"Bitmap Heap Scan, Bitmap Index Scan",0.478,94.246
scalar,5000000,after_maintenance,default,64MB,and2,btree,3,21.797,15.621–22.247,22.202,18.6%,—,"Bitmap Heap Scan, Bitmap Index Scan",0.046,21.843
scalar,5000000,after_maintenance,default,64MB,and2,gin,3,163.702,159.513–164.034,164.001,1.6%,—,"Bitmap Heap Scan, Bitmap Index Scan",0.076,163.746
scalar,5000000,after_maintenance,default,64MB,and2,roaring,3,1.813,1.644–1.917,1.907,7.7%,—,LionCount,0.046,1.859
scalar,5000000,after_maintenance,default,64MB,and2,roaring_bitmap,3,15.730,14.323–28.179,26.934,39.3%,—,"Bitmap Heap Scan, Bitmap Index Scan",0.041,15.769
scalar,5000000,after_maintenance,default,64MB,eq_c200_17,btree,3,2.003,1.533–2.009,2.008,14.8%,—,Index Only Scan,0.045,2.052
scalar,5000000,after_maintenance,default,64MB,eq_c200_17,gin,3,18.753,16.211–19.399,19.334,9.3%,—,"Bitmap Heap Scan, Bitmap Index Scan",0.066,18.819
scalar,5000000,after_maintenance,default,64MB,eq_c200_17,roaring,3,0.112,0.100–0.115,0.115,7.3%,—,LionCount,0.040,0.152
scalar,5000000,after_maintenance,default,64MB,eq_c200_17,roaring_bitmap,3,17.026,15.018–17.692,17.625,8.4%,—,"Bitmap Heap Scan, Bitmap Index Scan",0.060,17.088
scalar,5000000,after_maintenance,default,64MB,group_c200,btree,3,404.432,394.485–406.708,406.480,1.6%,—,Index Only Scan,0.039,404.471
scalar,5000000,after_maintenance,default,64MB,group_c200,gin,3,1030.635,1028.306–1048.073,1046.329,1.0%,—,Seq Scan (fallback),0.051,1030.678
scalar,5000000,after_maintenance,default,64MB,group_c200,roaring,3,17.755,17.721–20.127,19.890,7.4%,—,LionCount,0.034,17.789
scalar,5000000,after_maintenance,default,64MB,group_c200,roaring_bitmap,3,943.308,934.231–954.577,953.450,1.1%,—,Seq Scan (fallback),0.034,943.365
scalar,5000000,after_maintenance,default,64MB,is_null,btree,3,33.072,32.598–33.305,33.282,1.1%,—,Index Only Scan,0.055,33.101
scalar,5000000,after_maintenance,default,64MB,is_null,gin,3,592.787,586.910–602.725,601.731,1.3%,—,Seq Scan (fallback),0.048,592.837
scalar,5000000,after_maintenance,default,64MB,is_null,roaring,3,0.401,0.390–0.403,0.403,1.8%,—,LionCount,0.035,0.436
scalar,5000000,after_maintenance,default,64MB,is_null,roaring_bitmap,3,498.521,495.695–504.996,504.349,1.0%,—,"Bitmap Heap Scan, Bitmap Index Scan",0.028,498.573
scalar,5000000,clean,default,64MB,and2,btree,3,16.380,13.197–17.779,17.639,14.9%,—,"Bitmap Heap Scan, Bitmap Index Scan",0.041,16.421
scalar,5000000,clean,default,64MB,and2,gin,3,171.158,166.500–237.824,231.157,20.8%,—,"Bitmap Heap Scan, Bitmap Index Scan",0.043,171.234
scalar,5000000,clean,default,64MB,and2,roaring,3,1.778,1.696–2.253,2.206,15.8%,—,LionCount,0.050,1.828
